device_id,run_id,circuit_id,family,num_qubits,config_id,seed,status,phase,category,exception_type,timeout_seconds,observed_total_seconds,message,last_relevant_qiskit_frame
quantinuum_h2_56,run_a952e4001ac0cd243fdb9a001941e88c661b035fde8261b3e37091a8c4770dce,pricingcall_indep_qiskit_5,pricingcall,5,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00209402900055,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_015dd5f41a08ac725a8d8e05f006b93a51b3e91815c64eef8a8570f1c1118fa4,pricingcall_indep_qiskit_5,pricingcall,5,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0024184189997,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_c957f5abcdc72f7e1dde28009097797302b95602ae2a00167444093c0046c3e7,qaoa_indep_tket_7,qaoa,7,o3_dense_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00296551500014,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_f3d476a759b93eda22e78a950790cbbcd9aceae5c36ea493693839ad6bcc93f4,qaoa_indep_tket_7,qaoa,7,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00304483400032,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_8a11691c9b8ef9ffac2d9a1cc1a034460904efad06433da2a91c86826b3027f9,qaoa_indep_tket_7,qaoa,7,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00319393500013,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_7303b37491fd230d9ad2150fbf4097be343dff159ac3057ab29720e3c29a3d6c,qft_indep_tket_40,qft,40,o3_dense_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00268264599981,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_86d52dd97f18987931780a157d76f6ee99da56e53c6cd5d9573f5681afdf9780,qft_indep_tket_40,qft,40,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00374732299952,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_34e2a041722ac485ef72390eb301ac74e81be721396d881fb4580caae484b869,qft_indep_tket_40,qft,40,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00300397000046,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_3169631dde72533afef8f3922b677257ade2332378d14a3e68caab2326d5d71f,random_indep_qiskit_30,random,30,o3_dense_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00631940600033,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_b2277f798b2a7a70494f7535a1b15cd96928677de036e27d6d417e966e712a4a,random_indep_qiskit_30,random,30,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0065785429997,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_29c56abf83be59e7d285094e24b6bfad0c2bf1ca699a3d423320ed33daceec08,random_indep_qiskit_30,random,30,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00643149899952,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_3a995c3929d7a7ae92f1b641f38f21374d5219ba0cd392b21a0a63e4434aed00,routing_indep_qiskit_12,routing,12,o3_dense_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0028545160003,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_9a64580bb820d52f86429f5f765df7c3fce501db4f71fc7ae874702e67d45a6e,routing_indep_qiskit_12,routing,12,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00255706799999,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_77c37a6714680f81aba4d1e864c753aea78600be9158aa9d1b3f86e5c6bf2e8c,routing_indep_qiskit_12,routing,12,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00266263699996,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e685304ffff9160122feb0e4475d3c1d4d4d08ae43846e5c93c2b59775a0bfb0,vqe_indep_tket_16,vqe,16,o3_dense_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00247948200013,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_7544789d4b4c1c3e2055790cf9550c3c8fbae15f56d81d569c8586c8ef4997b6,vqe_indep_tket_16,vqe,16,o3_dense_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00237852699956,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_4c0c0139e472c8138fb87b11f5e5683dc3651b0ae6e23932cb57d43768867c69,vqe_indep_tket_16,vqe,16,o3_dense_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0024694269996,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_f4ab047541a3e907c53cff38d36acd59755828be948dbc8803df5887351f3071,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00289585100018,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_ddc8223477bf2f060cdb8b5aac5c34148b23eaa6ab92cf8d3ae086e6fdb8f415,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.002615634,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e19ffd820dbd854f9e9216d0e7db4988685e0e7ae98f882ea718d842fa137ded,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00198145800005,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_8aa6ab8687941bf00adc2e6a330c659daac91b3c0024e9c6a8a64173d3d878d1,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00207934900027,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_512bb6293eb54a50eab1d0951baf831fb23847083a0d6be968ba65e0cae5c04c,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00189468999997,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_2f3bdf425f5c5df9cbc3fac26cfdad29ae87fcd76de203e0f64e7de141eb55cd,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00252069099952,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_ab4633327308802ccb4b2d763bbfa4eeb806aaf4ae7b91432631fc248373e4f1,qaoa_indep_tket_7,qaoa,7,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00265141100044,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_30c4d91b18cf261fbc1739f9fb771ceeb95c757383b7d9ca1575dd4435c0dad0,qaoa_indep_tket_7,qaoa,7,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00182043099994,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6eff612056432c7e72ceba1ac5bcc5cf314809f8bea1d401fe431ab1da0474ba,qaoa_indep_tket_7,qaoa,7,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0026556720004,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_895fa73e1a7f7474d17272c58cce08313efcb14b84f87e3fa8d4062d2ed2f18f,qft_indep_tket_40,qft,40,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00467500299965,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_426b3672d07899714106e5a9a4919eae1d74d2e57f661106d6d4cdb28242fe4f,qft_indep_tket_40,qft,40,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00353995400019,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_79f90ef171b80b465c6653c8d823e0cf34d669aef9693062fad745cfc7865daf,qft_indep_tket_40,qft,40,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00437464399965,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_83b48d23a3d13e9eb3db48b61d37fdb92895c72fc387ce7951d304527e18ee02,random_indep_qiskit_30,random,30,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00608217799982,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_a69a6ef3cc07a8f3f03121364e87a6cb118552f5eab39ba069cf0659de6bf48e,random_indep_qiskit_30,random,30,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00574271999994,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_5d33eddc1a5f38f7475e442c998b235cbd8db6674f899b23c126aa246e478964,random_indep_qiskit_30,random,30,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00616753699978,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_7cda1db5f2d84bc9313f061925f21e2558de4b27af5d42a22fb9fc12ea20d3d9,routing_indep_qiskit_12,routing,12,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00217051799973,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e67302506a39eea8c0b281b6cd1421c5d3255537087e7d287978dbca0c070aec,routing_indep_qiskit_12,routing,12,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00208262200067,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e925ff8bcbc92971fbcdae8155a5ff171e76e0d00f1232cd87796b515b9553e0,routing_indep_qiskit_12,routing,12,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00218232999941,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6b30d40ceeed96ff09a4aada63f03c29e55e509f08953d9c2cf3a66f5bc1067e,vqe_indep_tket_16,vqe,16,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00349351300065,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e133e517d0427a093dc056ae79ae2eac14b8bb6a4a99ed7bbe3b44932072c94e,vqe_indep_tket_16,vqe,16,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00209816000006,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e5f2456d75b6422553bf009d6f35bcdbd43b8383a2f729e0d2eb1258d34cd8da,vqe_indep_tket_16,vqe,16,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00223049299984,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_792b91b14c8250a0f8bc362c81d78d37f99abc499c56e117e15a4f422d32d72e,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.02313801000037,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_1a2001dde579dd17a94cd5a1d83f935b2bb4eba69c8ef1eb60ebdaa78714d917,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00625415899958,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_c0ed63db5ba3a8e984e93270c55489f54116121b5f31f4ee5af53db1139e5a69,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00219398799982,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e1dbeddc830f5ad049f40111e741d869f2e8180fbdc372d898ca404be117ff21,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0017732209999,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_113d93ae1d1575e882d95170910b7b6c0a8de7c14f99d1d7f56b4bb48fd4cb93,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00175080000008,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_ff4b8b39f0784d11fc8933d9d676330caa521b475c3f3f0d9bd4c30daaa7f93a,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00183484799982,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6ed0a15d046ac9b874cde5f4c0b76eebccc561f7a64f1ffaf5dea4d772ad30aa,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00293264299944,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_a039ec909ce7413230ae1ec9cd580b7944b53317026c3f72686fc6f02f1ecd0e,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00260942599925,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_86fc35df3b27644c9b114be9fb7892616d8ff35c839bf7261573e7731fc15127,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00179973300055,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_dc6a316a773bbf18d19eced5fe320899b25b58280a26417231c164f166dac60d,qft_indep_tket_40,qft,40,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00426334399981,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_0ac78eca3f7f30498a4206a93095290750dddc18eb753a046510cbc06b07b4c1,qft_indep_tket_40,qft,40,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00591512600022,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_0ea477d79cf3e58b5ad48ade36575ffa8c5203ff7233109c9c441ed849d49c34,qft_indep_tket_40,qft,40,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00406860199928,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_a4eb1e87abd712247643b9eb6b50be88aace4fdc18c8e46363130f99c18038cf,random_indep_qiskit_30,random,30,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00435538700003,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_0106e87a508e549aa017430856a63aefcb1fa733a782d6f09041ebc0944f1c65,random_indep_qiskit_30,random,30,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00552399000026,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_97ad8328ef57bf80c45a0b075fa7e945c01718149b38cea164fed0355fb99596,random_indep_qiskit_30,random,30,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00448888000028,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_781a95b24b9b38f5895218cd06de4d1d42123ecd5317d75451ee68a685beb681,routing_indep_qiskit_12,routing,12,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00270212800024,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_3f43894729a8c34bd2df501dd0a17b469beb05959c9e1ac0ed817978f3d139a2,routing_indep_qiskit_12,routing,12,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00334415499947,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_60399ff26a6888a27b795f9133dd1e8494449109afd46b21a7b6318e10877dff,routing_indep_qiskit_12,routing,12,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00223435499993,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_72d1ae7c074a95c89d277a2ee3bcd0f76bc47101a4268af2a5bd9c57cc54b243,vqe_indep_tket_16,vqe,16,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0021397800001,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_1a5c719968ea672e8be2083029ac9c0f39e02779436c222a30a5950d96f19236,vqe_indep_tket_16,vqe,16,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00488561300062,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_7962e309b9c9c39891c333b0530737b1fb290625853c6af2ef1a18d633277ac5,vqe_indep_tket_16,vqe,16,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00335794399962,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_55bb3f245bf5d3767e0bfa1ed4355901b40681ddd3249cf05b5558efc5e25476,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00436852700022,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6b9287edf69bef4d5334a53990e7b08e0b67b3ab00a80bc48c9ae5685390ee16,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00227502100006,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6d43c84ec3c12698530029a2cbffbdbf0fefa88960764db8115c0290c7a5f6f2,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00336967900057,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_8564a2c81a8cdf0c0bfe4ba2cd5fd62621ebae786caa627f4ec245176ff02313,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00192936300027,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
