device_id,run_id,circuit_id,family,num_qubits,config_id,seed,status,phase,category,exception_type,timeout_seconds,observed_total_seconds,message,last_relevant_qiskit_frame
ibm_heron_156,run_af8f238b7bf5dac83325145bcf96c0fe4ee498a0cfc63de87735e45b34994057,random_indep_qiskit_30,random,30,o2_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.23122286199987,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_220cefd84df9da7399ae3f7149364d4cd64b4e905073c0fed79349e90684c3a0,random_indep_qiskit_30,random,30,o2_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.61018788399997,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_dce23c689daded82333402bf986fbe227ad13db315981ea5b717aab0ad905407,wstate_indep_tket_90,wstate,90,o3_default_default,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.01009347800027,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_928a47629924935d38f3ed4cd12a322906c5ba44729a7834a11beccb2d60b8e3,wstate_indep_tket_90,wstate,90,o3_default_default,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00842267899998,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_33caf43967ae3b26336c830c62bf750cdba36f15d30a0595f5dfbf83951f7db0,wstate_indep_tket_90,wstate,90,o3_default_default,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00922982700013,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_90cb6de86990b4ec26f77c58e414d7f395b196889592e199aae269ccfe685ab8,wstate_indep_tket_90,wstate,90,o3_sabre_basic,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00236490799989,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_16d6a4c58a558dee1fc86ec2b019eb9da8c2d8e940a515ca1951431701d67aa4,wstate_indep_tket_90,wstate,90,o3_sabre_basic,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00236097800007,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_7bebb3770a5c16754b53c53e8a9c74ffffebdd51593c00a32b2050e60b2f616d,wstate_indep_tket_90,wstate,90,o3_sabre_basic,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00226607000013,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_3213df04b973303fdd01013532fee397c3a03aeded8a0613eddecb390582297a,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.02169179500015,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_4e10f844c1a382bbf72f3458dc83f0a3da87bdd33006c772be93edba6a9f4606,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00798232199986,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_7dd14f452ee75e0579637d6586cae18dff29436729b15d17291012f2ac0ca115,graphstate_indep_qiskit_14,graphstate,14,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0058185869998,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_3b2cc2959378112f54fe7e129d3c807b878baf7a5e3d38d8d256bcaf1a234fa1,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00597369399975,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_3d5a2ebe6b618226431cfcf90db4f078a41aaec40bd016965c4adb417c880b22,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.02241152400029,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_235194a6dfe39fc3d48c72681817c08e20fd7835ec5e1021967beb0c58f58dba,pricingcall_indep_qiskit_5,pricingcall,5,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0051449319999,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_cf5d170cc561cf057c35fd2cb8e879ef32d8b3ce39d313945da0cd673f0857fd,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00435796200009,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_e8c069c245c9d58aec5a8e2af83d729f63282c152f80999b74b540dbef51b956,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00536457199996,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_abf822b0b2ce9be471a3bc8857c475db0ecd1afdf2d15e71a5647da333e8b47d,qaoa_indep_tket_7,qaoa,7,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.0062223760001,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_78a7826b720f6803918b7a607a51c32765c4ac016e5537602cf9fae8742d1fdd,qft_indep_tket_40,qft,40,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.02180714099995,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_71d17b54012d0c3328ef9d954a27431e1344cd2c6519c6c8f1390b3383a70e71,qft_indep_tket_40,qft,40,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.02307487000007,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_12f28efad37d632f00f23ce822a3173925e9653bb3e021dc4ffaada00d611b97,qft_indep_tket_40,qft,40,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.01700520299983,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_f663cb166aa49d1904e944494b1262bf5661a230fdb286525dd17382364687ef,qpeexact_indep_tket_60,qpeexact,60,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.042375257,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_01e3b364ff162f648a3ce5299dd7ce8305df9b70384325743ebba0cea63a4804,qpeexact_indep_tket_60,qpeexact,60,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.04540534299986,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_d18dac3036afce270ebef4f9eecaef728247806342362e015f0445b128c27b4c,qpeexact_indep_tket_60,qpeexact,60,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.09962172699989,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_597285f0cbd7f19dcf45cc80e3bbd6deb132dd195e1769ea99b312ee13364891,random_indep_qiskit_30,random,30,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.37140578400022,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_4f854d0c51fb9a2f17b0008150d37ccf493552fdc6af20c37d9083c0c4b4747a,random_indep_qiskit_30,random,30,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.3068290000001,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_226876813602e0826de7ddd10f7fd6ba0be9c1fb76e6a0513b1e63aabff129a0,random_indep_qiskit_30,random,30,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.3617802130002,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_d4925129863ce8434ceb2aa7f4c86dc37793d3c3661e0314af02367e7220c782,wstate_indep_tket_90,wstate,90,o3_sabre_lookahead,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.07314863200008,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_d160765ad80d1344d4aefb40217295ca89d0e8b194ead2cea7bb8a8c5502fc7f,wstate_indep_tket_90,wstate,90,o3_sabre_lookahead,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00487695599986,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_97896fcbaaa1621181a3b1ac27c4848ce559beab5813c31913c3fd385c51c970,wstate_indep_tket_90,wstate,90,o3_sabre_lookahead,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00225488099977,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_e83ba93e53c1d515a3360da1827aeac56437455c2b104d24ce27d201596ced5f,wstate_indep_tket_90,wstate,90,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00340773899961,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_09d208eb7eb4c7e19cf20a68c53392ea95214f37da84c6d831f01f3182a97d8e,wstate_indep_tket_90,wstate,90,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00174740400007,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
ibm_heron_156,run_fa565cdb70a1d075d5cc51beb487ec11592d880fbeee32d33802877ae0eba23b,wstate_indep_tket_90,wstate,90,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,100.0,100.00278015499998,Tentativo interrotto dopo 100.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
